"Idp","Vel:0","Vel:1","Vel:2","Rhop","Mass","Press","Vol","Ace:0","Ace:1","Ace:2","Vor:0","Vor:1","Vor:2","Type","Mk","Points:0","Points:1","Points:2"
12311,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,2.26,0,0.86
12312,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,2.26,0,0.88
12313,0,0,0,1001.4,0.4,10791,0.00039944,5.6843e-14,0,-0.13281,0,0,0,3,1,2.26,0,0.9
12409,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,2.28,0,0.86
12410,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,2.28,0,0.88
12411,0,0,0,1001.4,0.4,10791,0.00039944,-5.6843e-14,0,-0.13281,0,0,0,3,1,2.28,0,0.9
12507,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,2.3,0,0.86
12508,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,2.3,0,0.88
12509,0,0,0,1001.4,0.4,10791,0.00039944,-5.6843e-14,0,-0.13281,0,0,0,3,1,2.3,0,0.9
12605,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,2.32,0,0.86
12606,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,2.32,0,0.88
12607,0,0,0,1001.4,0.4,10791,0.00039944,5.6843e-14,0,-0.13281,0,0,0,3,1,2.32,0,0.9
12703,0,0,0,1001.5,0.4,11183,0.00039942,0.0028223,0,-0.13608,0,0,0,3,1,2.34,0,0.86
12704,0,0,0,1001.4,0.4,10987,0.00039943,0.0027729,0,-0.13513,0,0,0,3,1,2.34,0,0.88
12705,0,0,0,1001.4,0.4,10791,0.00039944,0.0027236,0,-0.13282,0,0,0,3,1,2.34,0,0.9
12801,0,0,0,1001.5,0.4,11183,0.00039942,0.0057965,0,-0.13612,0,0,0,3,1,2.36,0,0.86
12802,0,0,0,1001.4,0.4,10987,0.00039943,0.0056951,0,-0.13518,0,0,0,3,1,2.36,0,0.88
12803,0,0,0,1001.4,0.4,10791,0.00039944,0.0055938,0,-0.13286,0,0,0,3,1,2.36,0,0.9
12899,0,0,0,1001.5,0.4,11183,0.00039942,-0.0057965,0,-0.13612,0,0,0,3,1,2.38,0,0.86
12900,0,0,0,1001.4,0.4,10987,0.00039943,-0.0056951,0,-0.13518,0,0,0,3,1,2.38,0,0.88
12901,0,0,0,1001.4,0.4,10791,0.00039944,-0.0055938,0,-0.13286,0,0,0,3,1,2.38,0,0.9
12997,0,0,0,1001.5,0.4,11183,0.00039942,-0.0028223,0,-0.13608,0,0,0,3,1,2.4,0,0.86
12998,0,0,0,1001.4,0.4,10987,0.00039943,-0.0027729,0,-0.13513,0,0,0,3,1,2.4,0,0.88
12999,0,0,0,1001.4,0.4,10791,0.00039944,-0.0027236,0,-0.13282,0,0,0,3,1,2.4,0,0.9
13095,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,2.42,0,0.86
13096,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,2.42,0,0.88
13097,0,0,0,1001.4,0.4,10791,0.00039944,5.6843e-14,0,-0.13281,0,0,0,3,1,2.42,0,0.9
13193,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,2.44,0,0.86
13194,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,2.44,0,0.88
13195,0,0,0,1001.4,0.4,10791,0.00039944,-5.6843e-14,0,-0.13281,0,0,0,3,1,2.44,0,0.9
13291,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,2.46,0,0.86
13292,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,2.46,0,0.88
13293,0,0,0,1001.4,0.4,10791,0.00039944,-5.6843e-14,0,-0.13281,0,0,0,3,1,2.46,0,0.9
13389,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,2.48,0,0.86
13390,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,2.48,0,0.88
13391,0,0,0,1001.4,0.4,10791,0.00039944,5.6843e-14,0,-0.13281,0,0,0,3,1,2.48,0,0.9
13487,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,2.5,0,0.86
13488,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,2.5,0,0.88
13489,0,0,0,1001.4,0.4,10791,0.00039944,-5.6843e-14,0,-0.13281,0,0,0,3,1,2.5,0,0.9
13585,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,2.52,0,0.86
13586,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,2.52,0,0.88
13587,0,0,0,1001.4,0.4,10791,0.00039944,-5.6843e-14,0,-0.13281,0,0,0,3,1,2.52,0,0.9
13683,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,2.54,0,0.86
13684,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,2.54,0,0.88
13685,0,0,0,1001.4,0.4,10791,0.00039944,5.6843e-14,0,-0.13281,0,0,0,3,1,2.54,0,0.9
13781,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,2.56,0,0.86
13782,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,2.56,0,0.88
13783,0,0,0,1001.4,0.4,10791,0.00039944,-5.6843e-14,0,-0.13281,0,0,0,3,1,2.56,0,0.9
13879,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,2.58,0,0.86
13880,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,2.58,0,0.88
13881,0,0,0,1001.4,0.4,10791,0.00039944,-5.6843e-14,0,-0.13281,0,0,0,3,1,2.58,0,0.9
13977,0,0,0,1001.5,0.4,11183,0.00039942,0.0028223,0,-0.13608,0,0,0,3,1,2.6,0,0.86
13978,0,0,0,1001.4,0.4,10987,0.00039943,0.0027729,0,-0.13513,0,0,0,3,1,2.6,0,0.88
13979,0,0,0,1001.4,0.4,10791,0.00039944,0.0027236,0,-0.13282,0,0,0,3,1,2.6,0,0.9
14075,0,0,0,1001.5,0.4,11183,0.00039942,0.0057965,0,-0.13612,0,0,0,3,1,2.62,0,0.86
14076,0,0,0,1001.4,0.4,10987,0.00039943,0.0056951,0,-0.13518,0,0,0,3,1,2.62,0,0.88
14077,0,0,0,1001.4,0.4,10791,0.00039944,0.0055938,0,-0.13286,0,0,0,3,1,2.62,0,0.9
14173,0,0,0,1001.5,0.4,11183,0.00039942,-0.0057965,0,-0.13612,0,0,0,3,1,2.64,0,0.86
14174,0,0,0,1001.4,0.4,10987,0.00039943,-0.0056951,0,-0.13518,0,0,0,3,1,2.64,0,0.88
14175,0,0,0,1001.4,0.4,10791,0.00039944,-0.0055938,0,-0.13286,0,0,0,3,1,2.64,0,0.9
14271,0,0,0,1001.5,0.4,11183,0.00039942,-0.0028223,0,-0.13608,0,0,0,3,1,2.66,0,0.86
14272,0,0,0,1001.4,0.4,10987,0.00039943,-0.0027729,0,-0.13513,0,0,0,3,1,2.66,0,0.88
14273,0,0,0,1001.4,0.4,10791,0.00039944,-0.0027236,0,-0.13282,0,0,0,3,1,2.66,0,0.9
14369,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,2.68,0,0.86
14370,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,2.68,0,0.88
14371,0,0,0,1001.4,0.4,10791,0.00039944,-5.6843e-14,0,-0.13281,0,0,0,3,1,2.68,0,0.9
14467,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,2.7,0,0.86
14468,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,2.7,0,0.88
14469,0,0,0,1001.4,0.4,10791,0.00039944,5.6843e-14,0,-0.13281,0,0,0,3,1,2.7,0,0.9
14565,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,2.72,0,0.86
14566,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,2.72,0,0.88
14567,0,0,0,1001.4,0.4,10791,0.00039944,-5.6843e-14,0,-0.13281,0,0,0,3,1,2.72,0,0.9
14663,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,2.74,0,0.86
14664,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,2.74,0,0.88
14665,0,0,0,1001.4,0.4,10791,0.00039944,-5.6843e-14,0,-0.13281,0,0,0,3,1,2.74,0,0.9
14761,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,2.76,0,0.86
14762,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,2.76,0,0.88
14763,0,0,0,1001.4,0.4,10791,0.00039944,5.6843e-14,0,-0.13281,0,0,0,3,1,2.76,0,0.9
14859,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,2.78,0,0.86
14860,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,2.78,0,0.88
14861,0,0,0,1001.4,0.4,10791,0.00039944,-5.6843e-14,0,-0.13281,0,0,0,3,1,2.78,0,0.9
14957,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,2.8,0,0.86
14958,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,2.8,0,0.88
14959,0,0,0,1001.4,0.4,10791,0.00039944,-5.6843e-14,0,-0.13281,0,0,0,3,1,2.8,0,0.9
15055,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,2.82,0,0.86
15056,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,2.82,0,0.88
15057,0,0,0,1001.4,0.4,10791,0.00039944,5.6843e-14,0,-0.13281,0,0,0,3,1,2.82,0,0.9
15153,0,0,0,1001.5,0.4,11183,0.00039942,0.0028223,0,-0.13608,0,0,0,3,1,2.84,0,0.86
15154,0,0,0,1001.4,0.4,10987,0.00039943,0.0027729,0,-0.13513,0,0,0,3,1,2.84,0,0.88
15155,0,0,0,1001.4,0.4,10791,0.00039944,0.0027236,0,-0.13282,0,0,0,3,1,2.84,0,0.9
15251,0,0,0,1001.5,0.4,11183,0.00039942,0.0057965,0,-0.13612,0,0,0,3,1,2.86,0,0.86
15252,0,0,0,1001.4,0.4,10987,0.00039943,0.0056951,0,-0.13518,0,0,0,3,1,2.86,0,0.88
15253,0,0,0,1001.4,0.4,10791,0.00039944,0.0055938,0,-0.13286,0,0,0,3,1,2.86,0,0.9
15349,0,0,0,1001.5,0.4,11183,0.00039942,-0.0057965,0,-0.13612,0,0,0,3,1,2.88,0,0.86
15350,0,0,0,1001.4,0.4,10987,0.00039943,-0.0056951,0,-0.13518,0,0,0,3,1,2.88,0,0.88
15351,0,0,0,1001.4,0.4,10791,0.00039944,-0.0055938,0,-0.13286,0,0,0,3,1,2.88,0,0.9
15447,0,0,0,1001.5,0.4,11183,0.00039942,-0.0028223,0,-0.13608,0,0,0,3,1,2.9,0,0.86
15448,0,0,0,1001.4,0.4,10987,0.00039943,-0.0027729,0,-0.13513,0,0,0,3,1,2.9,0,0.88
15449,0,0,0,1001.4,0.4,10791,0.00039944,-0.0027236,0,-0.13282,0,0,0,3,1,2.9,0,0.9
15545,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,2.92,0,0.86
15546,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,2.92,0,0.88
15547,0,0,0,1001.4,0.4,10791,0.00039944,-5.6843e-14,0,-0.13281,0,0,0,3,1,2.92,0,0.9
15643,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,2.94,0,0.86
15644,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,2.94,0,0.88
15645,0,0,0,1001.4,0.4,10791,0.00039944,5.6843e-14,0,-0.13281,0,0,0,3,1,2.94,0,0.9
15741,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,2.96,0,0.86
15742,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,2.96,0,0.88
15743,0,0,0,1001.4,0.4,10791,0.00039944,-5.6843e-14,0,-0.13281,0,0,0,3,1,2.96,0,0.9
15839,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,2.98,0,0.86
15840,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,2.98,0,0.88
15841,0,0,0,1001.4,0.4,10791,0.00039944,-5.6843e-14,0,-0.13281,0,0,0,3,1,2.98,0,0.9
15937,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,3,0,0.86
15938,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,3,0,0.88
15939,0,0,0,1001.4,0.4,10791,0.00039944,5.6843e-14,0,-0.13281,0,0,0,3,1,3,0,0.9
16035,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,3.02,0,0.86
16036,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,3.02,0,0.88
16037,0,0,0,1001.4,0.4,10791,0.00039944,-5.6843e-14,0,-0.13281,0,0,0,3,1,3.02,0,0.9
16133,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,3.04,0,0.86
16134,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,3.04,0,0.88
16135,0,0,0,1001.4,0.4,10791,0.00039944,5.6843e-14,0,-0.13281,0,0,0,3,1,3.04,0,0.9
16231,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,3.06,0,0.86
16232,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,3.06,0,0.88
16233,0,0,0,1001.4,0.4,10791,0.00039944,-5.6843e-14,0,-0.13281,0,0,0,3,1,3.06,0,0.9
16329,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,3.08,0,0.86
16330,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,3.08,0,0.88
16331,0,0,0,1001.4,0.4,10791,0.00039944,-5.6843e-14,0,-0.13281,0,0,0,3,1,3.08,0,0.9
16427,0,0,0,1001.5,0.4,11183,0.00039942,0.0028223,0,-0.13608,0,0,0,3,1,3.1,0,0.86
16428,0,0,0,1001.4,0.4,10987,0.00039943,0.0027729,0,-0.13513,0,0,0,3,1,3.1,0,0.88
16429,0,0,0,1001.4,0.4,10791,0.00039944,0.0027236,0,-0.13282,0,0,0,3,1,3.1,0,0.9
16525,0,0,0,1001.5,0.4,11183,0.00039942,0.0057965,0,-0.13612,0,0,0,3,1,3.12,0,0.86
16526,0,0,0,1001.4,0.4,10987,0.00039943,0.0056951,0,-0.13518,0,0,0,3,1,3.12,0,0.88
16527,0,0,0,1001.4,0.4,10791,0.00039944,0.0055938,0,-0.13286,0,0,0,3,1,3.12,0,0.9
16623,0,0,0,1001.5,0.4,11183,0.00039942,-0.0057965,0,-0.13612,0,0,0,3,1,3.14,0,0.86
16624,0,0,0,1001.4,0.4,10987,0.00039943,-0.0056951,0,-0.13518,0,0,0,3,1,3.14,0,0.88
16625,0,0,0,1001.4,0.4,10791,0.00039944,-0.0055938,0,-0.13286,0,0,0,3,1,3.14,0,0.9
16721,0,0,0,1001.5,0.4,11183,0.00039942,-0.0028223,0,-0.13608,0,0,0,3,1,3.16,0,0.86
16722,0,0,0,1001.4,0.4,10987,0.00039943,-0.0027729,0,-0.13513,0,0,0,3,1,3.16,0,0.88
16723,0,0,0,1001.4,0.4,10791,0.00039944,-0.0027236,0,-0.13282,0,0,0,3,1,3.16,0,0.9
16819,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,3.18,0,0.86
16820,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,3.18,0,0.88
16821,0,0,0,1001.4,0.4,10791,0.00039944,-5.6843e-14,0,-0.13281,0,0,0,3,1,3.18,0,0.9
16917,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,3.2,0,0.86
16918,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,3.2,0,0.88
16919,0,0,0,1001.4,0.4,10791,0.00039944,-5.6843e-14,0,-0.13281,0,0,0,3,1,3.2,0,0.9
17015,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,3.22,0,0.86
17016,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,3.22,0,0.88
17017,0,0,0,1001.4,0.4,10791,0.00039944,5.6843e-14,0,-0.13281,0,0,0,3,1,3.22,0,0.9
17113,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,3.24,0,0.86
17114,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,3.24,0,0.88
17115,0,0,0,1001.4,0.4,10791,0.00039944,-5.6843e-14,0,-0.13281,0,0,0,3,1,3.24,0,0.9
17211,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,3.26,0,0.86
17212,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,3.26,0,0.88
17213,0,0,0,1001.4,0.4,10791,0.00039944,-5.6843e-14,0,-0.13281,0,0,0,3,1,3.26,0,0.9
17309,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,3.28,0,0.86
17310,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,3.28,0,0.88
17311,0,0,0,1001.4,0.4,10791,0.00039944,5.6843e-14,0,-0.13281,0,0,0,3,1,3.28,0,0.9
17407,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,3.3,0,0.86
17408,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,3.3,0,0.88
17409,0,0,0,1001.4,0.4,10791,0.00039944,-5.6843e-14,0,-0.13281,0,0,0,3,1,3.3,0,0.9
17505,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,3.32,0,0.86
17506,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,3.32,0,0.88
17507,0,0,0,1001.4,0.4,10791,0.00039944,-5.6843e-14,0,-0.13281,0,0,0,3,1,3.32,0,0.9
17603,0,0,0,1001.5,0.4,11183,0.00039942,0.0028223,0,-0.13608,0,0,0,3,1,3.34,0,0.86
17604,0,0,0,1001.4,0.4,10987,0.00039943,0.0027729,0,-0.13513,0,0,0,3,1,3.34,0,0.88
17605,0,0,0,1001.4,0.4,10791,0.00039944,0.0027236,0,-0.13282,0,0,0,3,1,3.34,0,0.9
17701,0,0,0,1001.5,0.4,11183,0.00039942,0.0057965,0,-0.13612,0,0,0,3,1,3.36,0,0.86
17702,0,0,0,1001.4,0.4,10987,0.00039943,0.0056951,0,-0.13518,0,0,0,3,1,3.36,0,0.88
17703,0,0,0,1001.4,0.4,10791,0.00039944,0.0055938,0,-0.13286,0,0,0,3,1,3.36,0,0.9
17799,0,0,0,1001.5,0.4,11183,0.00039942,-0.0057965,0,-0.13612,0,0,0,3,1,3.38,0,0.86
17800,0,0,0,1001.4,0.4,10987,0.00039943,-0.0056951,0,-0.13518,0,0,0,3,1,3.38,0,0.88
17801,0,0,0,1001.4,0.4,10791,0.00039944,-0.0055938,0,-0.13286,0,0,0,3,1,3.38,0,0.9
17897,0,0,0,1001.5,0.4,11183,0.00039942,-0.0028223,0,-0.13608,0,0,0,3,1,3.4,0,0.86
17898,0,0,0,1001.4,0.4,10987,0.00039943,-0.0027729,0,-0.13513,0,0,0,3,1,3.4,0,0.88
17899,0,0,0,1001.4,0.4,10791,0.00039944,-0.0027236,0,-0.13282,0,0,0,3,1,3.4,0,0.9
17995,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,3.42,0,0.86
17996,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,3.42,0,0.88
17997,0,0,0,1001.4,0.4,10791,0.00039944,-5.6843e-14,0,-0.13281,0,0,0,3,1,3.42,0,0.9
18093,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,3.44,0,0.86
18094,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,3.44,0,0.88
18095,0,0,0,1001.4,0.4,10791,0.00039944,5.6843e-14,0,-0.13281,0,0,0,3,1,3.44,0,0.9
18191,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,3.46,0,0.86
18192,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,3.46,0,0.88
18193,0,0,0,1001.4,0.4,10791,0.00039944,-5.6843e-14,0,-0.13281,0,0,0,3,1,3.46,0,0.9
18289,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,3.48,0,0.86
18290,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,3.48,0,0.88
18291,0,0,0,1001.4,0.4,10791,0.00039944,-5.6843e-14,0,-0.13281,0,0,0,3,1,3.48,0,0.9
18387,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,3.5,0,0.86
18388,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,3.5,0,0.88
18389,0,0,0,1001.4,0.4,10791,0.00039944,5.6843e-14,0,-0.13281,0,0,0,3,1,3.5,0,0.9
18485,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,3.52,0,0.86
18486,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,3.52,0,0.88
18487,0,0,0,1001.4,0.4,10791,0.00039944,-5.6843e-14,0,-0.13281,0,0,0,3,1,3.52,0,0.9
18583,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,3.54,0,0.86
18584,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,3.54,0,0.88
18585,0,0,0,1001.4,0.4,10791,0.00039944,-5.6843e-14,0,-0.13281,0,0,0,3,1,3.54,0,0.9
18681,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,3.56,0,0.86
18682,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,3.56,0,0.88
18683,0,0,0,1001.4,0.4,10791,0.00039944,5.6843e-14,0,-0.13281,0,0,0,3,1,3.56,0,0.9
18779,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,3.58,0,0.86
18780,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,3.58,0,0.88
18781,0,0,0,1001.4,0.4,10791,0.00039944,-5.6843e-14,0,-0.13281,0,0,0,3,1,3.58,0,0.9
18877,0,0,0,1001.5,0.4,11183,0.00039942,0.0028223,0,-0.13608,0,0,0,3,1,3.6,0,0.86
18878,0,0,0,1001.4,0.4,10987,0.00039943,0.0027729,0,-0.13513,0,0,0,3,1,3.6,0,0.88
18879,0,0,0,1001.4,0.4,10791,0.00039944,0.0027236,0,-0.13282,0,0,0,3,1,3.6,0,0.9
18975,0,0,0,1001.5,0.4,11183,0.00039942,0.0057965,0,-0.13612,0,0,0,3,1,3.62,0,0.86
18976,0,0,0,1001.4,0.4,10987,0.00039943,0.0056951,0,-0.13518,0,0,0,3,1,3.62,0,0.88
18977,0,0,0,1001.4,0.4,10791,0.00039944,0.0055938,0,-0.13286,0,0,0,3,1,3.62,0,0.9
19073,0,0,0,1001.5,0.4,11183,0.00039942,-0.0057965,0,-0.13612,0,0,0,3,1,3.64,0,0.86
19074,0,0,0,1001.4,0.4,10987,0.00039943,-0.0056951,0,-0.13518,0,0,0,3,1,3.64,0,0.88
19075,0,0,0,1001.4,0.4,10791,0.00039944,-0.0055938,0,-0.13286,0,0,0,3,1,3.64,0,0.9
19171,0,0,0,1001.5,0.4,11183,0.00039942,-0.0028223,0,-0.13608,0,0,0,3,1,3.66,0,0.86
19172,0,0,0,1001.4,0.4,10987,0.00039943,-0.0027729,0,-0.13513,0,0,0,3,1,3.66,0,0.88
19173,0,0,0,1001.4,0.4,10791,0.00039944,-0.0027236,0,-0.13282,0,0,0,3,1,3.66,0,0.9
19269,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,3.68,0,0.86
19270,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,3.68,0,0.88
19271,0,0,0,1001.4,0.4,10791,0.00039944,-5.6843e-14,0,-0.13281,0,0,0,3,1,3.68,0,0.9
19367,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,3.7,0,0.86
19368,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,3.7,0,0.88
19369,0,0,0,1001.4,0.4,10791,0.00039944,-5.6843e-14,0,-0.13281,0,0,0,3,1,3.7,0,0.9
19465,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,3.72,0,0.86
19466,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,3.72,0,0.88
19467,0,0,0,1001.4,0.4,10791,0.00039944,5.6843e-14,0,-0.13281,0,0,0,3,1,3.72,0,0.9
19563,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,3.74,0,0.86
19564,0,0,0,1001.4,0.4,10987,0.00039943,1.1369e-13,0,-0.13513,0,0,0,3,1,3.74,0,0.88
19565,0,0,0,1001.4,0.4,10791,0.00039944,-5.6843e-14,0,-0.13281,0,0,0,3,1,3.74,0,0.9
19661,0,0,0,1001.5,0.4,11183,0.00039942,0,0,-0.13607,0,0,0,3,1,3.76,0,0.86
